SOC-STD 10A-Introduction to Social Studies 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9a3ec66f37008aa1d5b0b790deeff8b35d1d30276ffe8aa0d0b48bd0e70493b7c289babe491d71ad6010691d96a32bcd&ReportType=2&regl=en-US;68;4.26;8.41;Charles Clavey;SOC-STD 10A;2020
BMIF 315QC-Computational Statistics for Biomedical Sciences 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=031b9189ace01c4f31406ced0315902c7570eb06cafae62c753cd6db8f6cdb11db19fbc971bef36f6947d5afd5857ea5&ReportType=2&regl=en-US;10;3.50;11.17;Peter Park;BMIF 315QC;2019
GOV 52-Models 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a1642405e40ccb6ec026895f5dd0079479af43f8610ab311983e02d1eac5545edda06de805d299158afeffe9902468e2&ReportType=2&regl=en-US;22;3.33;5.06;Jefferson Gill;GOV 52;2021
ECON 2903-Early-Stage Research and Discussions on Econometrics 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=5d1e5f3d878f221880597e18969c88216a87f23f66c8cf3090c262f51211bc0678086250658f413e1815d291a436a402&ReportType=2&regl=en-US;15;5.00;null;Isaiah Andrews;ECON 2903;2020
ENG-SCI 190-Introduction to Materials Science and Engineering 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=44430a4b19a4101c91fdc7d3c874b19746ad34c99df3952ff0305244c152d88d3013ab22ad1b29c74f2aaf7f2ce2a674&ReportType=2&regl=en-US;26;3.71;6.71;Xin Li;ENG-SCI 190;2019
RUSS BA-Intermediate Russian I 002;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4628083be5fa8d2e2f1fde66c8c0981f78a82d87b3f1e591801f50a788d510158f9ce40ddcdecb81873d81a9835825ab&ReportType=2&regl=en-US;6;4.60;12.50;Veronika Egorova;RUSS BA;2020
HIST 1023-Japan in Asia and the World 01;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f1cf85884a65209dd44f2fd0a77322403ad29c7ddf48631333caa9cac77f4aa576546e26fcaf9e4833ac8576ee4d37e8&ReportType=2&regl=en-US;16;3.75;5.08;Andrew Gordon;HIST 1023;2019
EXPOS 20-Expository Writing 20 043;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=fca3f9650105f1483d85cd5a114782dddd3a0c7b63629b83974496b7f60de89176086969ffd0630e419a12df7dc4ae58&ReportType=2&regl=en-US;13;5.00;6.00;Eve Wittenberg;EXPOS 20;2020
PSY 2445-Psychological Treatment Research 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6308935c1063b0354e7ca48f748859de7794ab94de1e6ad30a575763e03852ef8adff044fa53e6d89fb55e5dfda9deb5&ReportType=2&regl=en-US;16;4.67;2.56;John Weisz;PSY 2445;2019
HISTSCI 172-Mental Health Matters: Recurring Themes and Unfinished Business 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=1686ec1144c1c57b5e33357b11502d349e461841ef4f9502ded7e9d9213aeec5db76135c6cb01c8e5f85c21f6c4d5f66&ReportType=2&regl=en-US;22;4.58;5.28;Anne Harrington;HISTSCI 172;2020
ENG-SCI 247-Fracture Mechanics 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0650964129514daf6b3d681a5d2915d08012c9a36d759a8f2c1ecb000de532826f5c5e8208c933512d067663ba7b6835&ReportType=2&regl=en-US;10;4.50;10.88;Zhigang Suo;ENG-SCI 247;2020
MED-SCI 300QC-Conduct of Science 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7d3d43bea010be6ee043053d672d41843e46ef2d415a7e4bcbff750180cbe98a17099ec07b47fdd288999928bd037e8d&ReportType=2&regl=en-US;149;3.14;1.08;Stephen Lory;MED-SCI 300QC;2019
ECON 1800-The Economics of Cities 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6612e030bc28e1d850719bcab10d9cda0d64c13d3195c57ac318cef092f650eafdf190d76622d66703c2c46711b9d7a6&ReportType=2&regl=en-US;85;4.16;5.39;Edward Glaeser;ECON 1800;2021
COMPSCI 50-Introduction to Computer Science 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c743280427ea66b2e1feeace418919a72c72997a4fc576e2fe4376af871a7c8bfb0f0f252585de02a0f2570c07c75daf&ReportType=2&regl=en-US;87;3.72;12.91;Brian Yu;COMPSCI 50;2021
PHIL 145-Modal Logic 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=53cd523683e02ec93b30832a90581390356fd26a6b54fae218036d9808271a8a19d716a465a53ecc6b7b5dc456311736&ReportType=2&regl=en-US;9;4.33;6.20;Mark Richard;PHIL 145;2020
MUSIC 223R-Neo-Riemannian Analysis 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=aa39382789493af91051466cf41ea25713aeecf44678bfdf925bb0891f15bdfc2385dd3e9fc4d11303385a45bcc7bcf1&ReportType=2&regl=en-US;7;4.40;6.75;Suzannah Clark;MUSIC 223R;2021
FRSEMR 71G-Americans at Work in the Age of Robots and Artificial Intelligence 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f053cc1a59b7f5ac855ed0fc106c48670903188054f125ea070340ae4d48a45bc9122820eafee7325dbe765d95470d28&ReportType=2&regl=en-US;13;4.50;4.00;Benjamin Friedman;FRSEMR 71G;2020
ENGLISH CBF-Breaking Form: Creative Writing Workshop 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6906160a9eede9e8e54ea0215a1cf374b0ba61a4c56ce1ffcbacc6937ea4c40fc3caeede62b91adb1d73c2f27264cd76&ReportType=2&regl=en-US;12;4.14;6.67;Teju Cole;ENGLISH CBF;2019
ECON 970-Tutorial - Sophomore Year T11;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=083e64a01468be3a78865400dc573a677f2cadc3a21ce59a34c9a575b076c6120580e6f0bee6318a86f66ea2e8ea848d&ReportType=2&regl=en-US;8;4.71;9.00;John Felter;ECON 970;2021
MATH 261X-Embedded Contact Homology 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=3b113afff06f143058f61e39d7a2672da29c0e7a736a6ebf773ed219b899061cf0342c5e9ab896b9f6cc344ac45c82a5&ReportType=2&regl=en-US;20;4.50;5.50;Christopher Gerig;MATH 261X;2019
RUSS 101-Advanced Russian I 002;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e02a72c0f2d75076dab4772424582b5e2dfcd5bdd42e43427b1551c4bcb83642ed6bae1f736a9a9452e54cc21e63b251&ReportType=2&regl=en-US;9;4.71;7.60;Veronika Egorova;RUSS 101;2019
MATH 101-Sets, Groups and Topology 01;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=919da9c69f3c780d3a34d496f6b12f97d555a0eac7e100b41a5521bb25bf4441ef7389a76362afaf5c7ecdd70344d9df&ReportType=2&regl=en-US;26;4.80;9.44;Janet Chen;MATH 101;2021
ENG-SCI 181-Engineering Thermodynamics 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ac09d1c91dc1a5855b133c2e4b3b1bea15cd79f82f0b3bbf6ad8567ebbf279fb756ae57f00e6c4ac85210028524af09f&ReportType=2&regl=en-US;19;4.24;11.88;Michael Aziz;ENG-SCI 181;2020
ECON 1010A-Intermediate Microeconomics 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=81e36605370681199f4bce66bb30585057532bcafec5a48d51ce9323f3989a48846c38e60c3d019872426222794365b5&ReportType=2&regl=en-US;255;3.71;7.68;Maxim Boycko;ECON 1010A;2020
OEB 125-Molecular Ecology and Evolution 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a9735126bfadf216e4d841f38604f63e1b2f0e94a230c45bcaa5f3c0ed2763a84f3a6db6a1d284c6f2ed47e73a9d6b2f&ReportType=2&regl=en-US;18;4.36;6.36;Scott Edwards;OEB 125;2020
BBS 230-Qualitative and Quantitative Analysis of the Biological Literature 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=1b893042728d9956606844449b30d47d7e74e7781ce6001ad260ecbeeef6cac57964dfdca8b3ba7661855852dc9cd017&ReportType=2&regl=en-US;53;3.75;7.09;Meenakshi Rao;BBS 230;2021
CELLBIO 201-Principles of Cell Biology 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=35f8e4b210db1fdd43f8146c003f4c2c0b7260dd1596583de752aa45e8938285eda0e6e2305c7131829aae9722834093&ReportType=2&regl=en-US;57;3.68;8.05;Danesh Moazed;CELLBIO 201;2020
PSY 14-Cognitive Neuroscience 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2dbce5cb239c67657a480ac94d70f77f6a943d2c96a2941906e0c11641c180ecfa97c1c17dd654272b087d93857518e9&ReportType=2&regl=en-US;35;4.00;5.52;Elizabeth Phelps;PSY 14;2020
ASTRON 98-Research Tutorial in Astrophysics 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=03b61b585b44a23bc539bea828cea391a252977340a073ecbb673abc48f3fafbcbba252c25af2eee5d58493a6ca17b69&ReportType=2&regl=en-US;11;4.70;9.30;Xingang Chen;ASTRON 98;2019
RUSS BA-Intermediate Russian I 002;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=63ef742adc6d327c13bcfbd835524ed32d634babbfa05a65bcd1bbdc1cf01ada7691ac9faa4c36fbb45f932dd00e769f&ReportType=2&regl=en-US;6;4.60;12.50;null;RUSS BA;2020
ASTRON 5-Astrosociology 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=bd4c4f8275dd9177ed500e5ae096c62253361f9407accae515f6089ba09ba75900e53021b930db68f201c9e6bc69a3cd&ReportType=2&regl=en-US;25;4.52;3.32;Gerhard Sonnert;ASTRON 5;2019
MATH 1B-Calculus, Series, and Differential Equations 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=63bbf21819abcc102e875c338fb5159d13bf567464be467c850745cb05fcf15e543c7d450d4557a823aa8458d2547d37&ReportType=2&regl=en-US;118;3.75;11.49;Assaf Shani;MATH 1B;2021
COMPSCI 175-Computer Graphics 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9ac8050c3b72c2e66454c7475237609f2c0264bd33651fa06145972fd38ba15097559a8a009ff9fa026befde8c5f817f&ReportType=2&regl=en-US;22;4.47;8.36;Steven Gortler;COMPSCI 175;2021
STAT 111-Introduction to Statistical Inference 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=3e5f0022a6431450ef13676eaa37b7c9243131b157f057a9ec636b621e7b57dfb9593fb38e6db87232347437e0b25f47&ReportType=2&regl=en-US;191;4.37;10.80;Neil Shephard;STAT 111;2021
SOC-STD 10A-Introduction to Social Studies 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=591336ce8094024d596eb5d21948888c708d2bdb54221db13aba1db67b47db8267a2474001b4fe4e6f7f6cbf6ce419c7&ReportType=2&regl=en-US;68;4.26;8.41;Tracey Rosen;SOC-STD 10A;2020
EXPOS 20-Expository Writing 20 027;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9f36fe5333df492798cbe4a99b0ea967537c8732a665cc0a42463e128be29d8f0f76386dad4d95c73a8edd837ce22413&ReportType=2&regl=en-US;11;3.90;12.13;Ramyar Rossoukh;EXPOS 20;2020
GOV 1735-Controlling the World's Most Dangerous Weapons 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a5a6bccfb9a0518dd44543ca9e316cda04415a069a2b06b04c0f7082cea3ddb77de478bc77668ba84794b4bb39c4ff77&ReportType=2&regl=en-US;14;4.50;6.91;Matthew Bunn;GOV 1735;2019
GENED 1046-Evolving Morality: From Primordial Soup to Superintelligent Machines 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=41cd6a2de1d0f4569907d77517213b3dd46acdb3fbbb6ac8bb9b7c5d7da0c91a04e18090840942a2d0d264e0cfc2e2c5&ReportType=2&regl=en-US;138;4.10;4.87;Joshua Greene;GENED 1046;2021
SOCIOL 98WE-Junior Tutorial: Poverty 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e69c85719c2328cb0f2c7c0cddfeb3befa124aabe42a59b1abc0668d081d6e187653e9fa7f4640af2185339334090c42&ReportType=2&regl=en-US;5;5.00;5.60;null;SOCIOL 98WE;2021
HIST 74L-The New Deal and American Liberalism 01;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2ea08a67fb3425d692e59cd0104cd6ac2232f058bce7002f8d45b7ec63937b95fb6dcf3d442206523be22d621c53bbf5&ReportType=2&regl=en-US;7;3.43;3.80;Brett Flehinger;HIST 74L;2020
SOC-STD 10B-Introduction to Social Studies 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=95bb3cf1d6299b20efe483cc81479bfa6f905347118707a68d9ab95805e2b0a31d6a37205d5324900c5355bad872a18a&ReportType=2&regl=en-US;52;4.53;8.53;Rosemarie Wagner;SOC-STD 10B;2021
WSTAFRCN AA-Elementary West African Pidgin 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=742ff0174d7c710b5a8f5bde9c2f12da6024ed9b983d1b1986013214673516e6f3935b515ded43b3656b00c242232203&ReportType=2&regl=en-US;17;3.80;3.38;null;WSTAFRCN AA;2020
GENED 1020-Security LEC;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9128e3d7358a732434e0231bd7155e7e7f5376461214d66e91918fcd3f0d7eb23e1d2760bb62f924880addc7912b7ff4&ReportType=2&regl=en-US;244;3.82;3.76;John T. Hamilton;GENED 1020;2019
BIOSTAT 231-Statistical Inference I 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=de4ca58a93a7ff7cfa40b27f8329d81f5a2aa5818fb367b2237ff3a0d1573799ea7a2f74aa86223c2e9c0eafb82fdd46&ReportType=2&regl=en-US;16;4.09;11.70;Robert Gray;BIOSTAT 231;2021
ECON 2360-The Microeconomics of Development 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b57141296f57460d2ea82bfa46859d5246a46e3aeb2ddcc0573a09fc4df1c9c1eec7271c4ec89c7c18a66035fd6e1703&ReportType=2&regl=en-US;15;4.11;10.38;Emily Breza;ECON 2360;2019
STAT 234-Sequential Decision Making 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=65828fdef060320212a5f2e634d9c44516eefb67b6005460b1a7755986bed8962206fdebad76cbe1ec9d017f716ab35b&ReportType=2&regl=en-US;21;4.47;5.67;Susan Murphy;STAT 234;2021
HLTHPOL 2000B-Core Course in Health Policy 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f7c6af078d5b49b43fd268389da33b343d5268047f19eddc5d5cb8e281e8391f2bb4804559125cc87085887c0b780203&ReportType=2&regl=en-US;14;3.64;6.50;Joseph Newhouse;HLTHPOL 2000B;2021
STAT 250-Graduate Seminar on Designing the Elements of Data Science Course 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a18518318a4dff6d1a3e8e179ede4db72796be010a7a516188c2b2b0f235211b7e6e91b8d2441acfcae8505be7c78ac3&ReportType=2&regl=en-US;9;2.83;4.33;Allen Downey;STAT 250;2019
HAA 99B-Tutorial - Senior Year 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b434576e19f447103cc990b710ac1e70eebec7fff7b27068df8b265cbe89fc4b02af4526b7b3fb754c5295e38be72e52&ReportType=2&regl=en-US;10;3.20;12.50;Felipe Pereda;HAA 99B;2021
HIST-LIT 90ET-Asian America’s Vietnam War 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=18926999fd2b24cd40947e5d69e1de6c91d5d29a4a08004f51204f77b1fb0579ec5451ea6508e581c85a83bc1e4ac78f&ReportType=2&regl=en-US;10;4.40;7.70;Catherine Nguyen;HIST-LIT 90ET;2021
IMMUN 301QC-Autoimmunity 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6ba5718dcf76a3e5c1e9794410efc7508e0ef147637421fcc04a0d9254d5ebac6769db31961d70bfcd6051d82f565c1a&ReportType=2&regl=en-US;16;4.43;4.86;Michael Wheeler;IMMUN 301QC;2021
HEB 1381-The Arrogant Ape: Rethinking our Relationships to Others 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=be0fb0dd38171fc9ed5acb02f01f32775d3689ed1af10545efe0788ee812b41923d1a2ed4ce9a3c66d732e03db2b67a9&ReportType=2&regl=en-US;10;4.75;4.63;Christine Webb;HEB 1381;2019
SYSBIO 220-Analysis foundations for quantitative biologists 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=99660acf8e87e34223f74d787aff12e38bea23094596af8bf7e0d6ad0dcbf82a98ef6f1b885b4419d43d49e96d26152f&ReportType=2&regl=en-US;13;4.33;7.25;Allon Klein;SYSBIO 220;2020
RUSS AB-Elementary Russian II 002;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=de92130775e52a0c217c4641d1050ad5e03c343fa104665c6c3caa8a45b46beb3f6d3c91da645f3f99d48269ad7753df&ReportType=2&regl=en-US;6;4.60;6.60;Steven Clancy;RUSS AB;2021
MATH 1A-Introduction to Calculus 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0f927af7016590243778c93e813873dc0c8b1a02496bfbf2e31d979544520e2dbf67d6776bcf9abc78d4b42b2826ffb3&ReportType=2&regl=en-US;164;3.21;8.28;Oliver Knill;MATH 1A;2020
EXPOS 20-Expository Writing 20 202;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=33fa8988c589252e4767eacd75519041e71b700375820326bbe7157bd97d2855ac8fadb20a0c3bb695e09bf095ca1ded&ReportType=2&regl=en-US;14;4.25;4.00;Jacob Betz;EXPOS 20;2021
EXPOS 20-Expository Writing 20 038;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f7db189140dfa7a67a96bd026b945589279b271a70da26c880ed794e77df85f1bb37deecd1612727a4efdabf4bf243fa&ReportType=2&regl=en-US;12;3.75;5.00;Ezer Vierba;EXPOS 20;2020
HLTHPOL 3040-Research in Seminar in Health Policy 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=862df67465d9389c435a6c7a8d8413f4b8a69c054a9a7e5c83caaad7ccdb217160ae826b797d56f9c39c44cb13895e49&ReportType=2&regl=en-US;32;3.50;0.00;Laura Hatfield;HLTHPOL 3040;2019
EXPOS 20-Expository Writing 20 217;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b3ed07bd1e571469a7057c7f6a0d54895b0e6267251204785052e6c0a0088329abf9eaa0ac0c16825c4c73903fb608eb&ReportType=2&regl=en-US;15;4.73;4.53;Alexandra Gold;EXPOS 20;2021
CHNSLIT 201A-History of Chinese Literature: Beginnings through the Song 01;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=52c643f13879b7efe77d756f40b52c7b91fd451b31948026e785d995555f1e9c05a6b050077d623fab483737668f45e0&ReportType=2&regl=en-US;8;4.86;6.50;Xiaofei Tian;CHNSLIT 201A;2020
FRSEMR 51W-Science Not Silence: Censorship and Secrecy from Copernicus to Climate Crisis 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=937a4b92633ece8f426b0b53adf5b165907b90fb535d3f82a0efda6c1c1fc0dd5a0534e8d57d4d25671440be973e2705&ReportType=2&regl=en-US;8;4.50;3.86;Hannah Marcus;FRSEMR 51W;2021
E-PSCI 53-Marine Geochemistry 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8763794451497f353eaa7e71e01dbf41ffa01ec8b05fc98abb44b5e9af54beb227431fb4b8d180577a695ec2df5bdca8&ReportType=2&regl=en-US;10;4.25;4.00;David Johnston;E-PSCI 53;2020
GENED 1038-Sleep 002;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=49f48717984675279a7783f2b18f63ade8c55c4b67621b6ce03f5461f3a6fbd1771a332ccd730ac4d520c7a1aab4242e&ReportType=2&regl=en-US;83;4.36;3.57;Charles Czeisler;GENED 1038;2020
AFRAMER 118-The History of African Americans From the Slave Trade to the Civil War LEC;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a2633daae17b7d78008f85ebcab8a3b7b573a5273dd64a442cf82172e14bcc792db12ee17a77e9bd71d7f02aeb8c3424&ReportType=2&regl=en-US;21;4.38;4.94;Vincent Brown;AFRAMER 118;2020
FRSEMR 34X-Language and Prehistory 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=08a212bc3e799be4433e18c1b7da5cb5b616914d031208828d9b4efba863d8132769de01e8ab557fba127e7324ff2ac5&ReportType=2&regl=en-US;12;4.00;2.45;Jay Jasanoff;FRSEMR 34X;2019
CELLBIO 235-History and Philosophy of Experimentation in Biology 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=562fa60f2c10f88f154c484b9875a090c6adea03d26aa425b81ca0a0984614ac49e215e3fd6cc62a3b41bd7adfdf30ae&ReportType=2&regl=en-US;6;4.80;6.60;Ned Hall;CELLBIO 235;2019
SHBT 205-Audition: Neural Mechanisms, Perception and Cognition 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=eeda4a44a06383780c4462ab30053c069dc0bda6fe2d99b2132954d82a6e685a7ce9b735431051a38878c4aaf7af68ce&ReportType=2&regl=en-US;10;4.38;4.71;Daniel Polley;SHBT 205;2021
FRSEMR 31E-Magic and Other Virtual Realities 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e572ccdfe9d5ef0c8c7656eaa51e4e05d4e3216dcfc5956feda4146b3fb2b059a67a0958256d3601528bcbd61c378670&ReportType=2&regl=en-US;15;3.93;2.67;Shigehisa Kuriyama;FRSEMR 31E;2019
GENED 1083-Permanent Impermanence: Why Buddhists Build Monuments 001L;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=cd7ae91edea416f6bf711739310c2292133f0feac69160c25545d7cbeda4f158e752a8bf1b96b073eebb791034f5cbde&ReportType=2&regl=en-US;20;4.28;4.12;Jinah Kim;GENED 1083;2019
LING 148-Language Universals 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=401c3d4349c24a22c59cd1557b007f544cecfa862719e61c9b093b1658c4bfebab827dae0e1ad40c15412cd89f259515&ReportType=2&regl=en-US;19;4.19;5.50;Jonathan Bobaljik;LING 148;2021
FRSEMR 40J-Advice to Young Leaders 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=bc670d0638308f1c340d27c8103f150190d15e181c11ad5254be91a63b6814048aa61ab8746db31fae96342f9ba1c21c&ReportType=2&regl=en-US;15;4.62;5.46;David Armitage;FRSEMR 40J;2019
AFVS 301-Film and Visual Studies Workshop 001;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ef7cabbf41a47ffd397b3bf4df72e169aa53589ba2b0fda4bc51a4f4c9351d7971953fb5637ef6005e516ceda179f455&ReportType=2&regl=en-US;25;4.40;0.67;Eric Rentschler;AFVS 301;2019
EXPOS 20-Expository Writing 20 030;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=922f9889ab8778052c328b6b177f1032efe2f76a2565fe5db39dbb3ab888f4484de04ac74d7dd8a8b19e206333e556e5&ReportType=2&regl=en-US;13;4.55;7.08;Sparsha Saha;EXPOS 20;2020
BIOPHYS 242R-Special Topics in Biophysics 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2c7b09c435f4a910abf638bc50043ea9f9f41bd8e35ca48d36f98b41fc7c6a5ba85f71b0f29da9a89f4246ef28d79d6f&ReportType=2&regl=en-US;10;2.75;4.75;null;BIOPHYS 242R;2021
INDSTUDY 1-Independent Study 003;https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8e5af951ffe2ffc8101e7266f94517682a90d25a72f1490214b2869b083dd1f9df3791545351c3554227fdc66b8c65f4&ReportType=2&regl=en-US;7;5.00;7.67;Linda Chavers;INDSTUDY 1;2020
ECON 2057-Stochastic Choice 001;https://harvard.bluera.com/harvard/rpvf-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=df7df5fbf1622d6770672e2fdd1cab3dd59ef4ad0752fa3ab696ae70240c66e2737cfd10725dc4281d990f135351f01e&ReportType=2&regl=en-US;8;5.00;8.60;Tomasz Strzalecki;ECON 2057;2021
